ticket_id,user_id,movie_id,seat_id,status,showtime_id
420645662,jle_0118,M060,G2,Active,ST1360
941360968,phamjane_1298,M002,B7,Cancelled,ST0049
966833958,phamjane_5685,M028,C6,Active,ST0666
440304030,hoangjane_6122,M060,G4,Active,ST1349
557274446,jane84_0081,M018,D9,Active,ST0531
620785854,duongjane_1245,M016,D8,Active,ST0451
784328079,duongjohn_4884,M018,D5,Active,ST0545
786303532,john81_0136,M003,A2,Active,ST0062
924128608,rmai_0133,M007,E2,Active,ST0172
418467012,john17_0067,M013,F4,Cancelled,ST0376
199253396,jane54_1498,M042,E8,Active,ST0893
223215553,johndang_1737,M035,H6,Active,ST0806
570798540,johnhoang_1735,M054,G9,Cancelled,ST1189
805958511,johndang_2230,M054,H3,Active,ST1212
531736066,phamjohn_0910,M049,C7,Active,ST1051
110776895,vnguyen_1751,M046,H2,Active,ST0974
258781421,johnpham_4616,M047,J2,Active,ST1010
256202643,janele_0411,M053,H3,Active,ST1159
347254178,johntran_1950,M059,E5,Active,ST1344
170508045,johnhoang_4344,M036,C1,Active,ST0828
283676771,jpham_1352,M046,G3,Active,ST0940
523918674,anguyen_5299,M002,D4,Active,ST0047
225952378,wbui_0864,M045,B2,Active,ST0926
862850744,ymai_0764,M026,F5,Active,ST0649
754368044,xtran_1263,M004,H8,Active,ST0076
102093365,jane97_5801,M059,F4,Active,ST1340
153452078,tpham_3676,M043,B3,Active,ST0903
838659140,john37_1217,M007,F2,Active,ST0194
517314263,jane23_1797,M035,D5,Active,ST0806
614278889,xle_0959,M046,C4,Active,ST0953
361237635,dangjane_0231,M054,G2,Active,ST1204
372092962,jane80_0182,M001,G1,Cancelled,ST0032
273273654,jane32_3221,M027,A4,Active,ST0658
795773431,jane50_5577,M029,D6,Active,ST0687
650878270,tvu_6337,M046,G3,Active,ST0946
198729270,jane80_0182,M047,J5,Active,ST1009
111532948,lejohn_2827,M019,H9,Active,ST0548
679035282,johnvu_1433,M006,E5,Active,ST0143
554728250,janenguyen_2016,M015,H3,Active,ST0432
595800183,janehoang_2553,M022,F4,Active,ST0606
499755244,lejohn_1773,M060,J5,Active,ST1365
846678812,whoang_2087,M006,J9,Active,ST0137
333430963,john93_4328,M012,C2,Active,ST0356
423346679,dangjohn_7725,M006,J9,Active,ST0122
667186289,jane19_1119,M040,C9,Active,ST0867
965892703,maijane_1763,M009,F3,Active,ST0278
263156819,jane53_1780,M015,A9,Active,ST0430
907511455,pmai_3192,M053,J5,Active,ST1157
972971899,johnnguyen_1341,M052,G1,Active,ST1146
256930372,janele_2178,M054,H6,Active,ST1214
402132362,johnnguyen_2972,M014,B3,Active,ST0414
426420675,john70_7701,M045,H7,Active,ST0923
936632289,nguyenjohn_0679,M020,G9,Active,ST0580
269901089,johndang_2257,M060,E9,Active,ST1373
299300123,janeduong_0093,M052,H6,Active,ST1151
529627018,johnvu_1157,M014,D9,Active,ST0389
165579716,qpham_1256,M011,F9,Active,ST0331
631125902,johnbui_0513,M024,H2,Active,ST0625
520402808,maijohn_0052,M059,G7,Active,ST1340
222311345,hoangjane_0373,M046,E7,Active,ST0940
548708604,ytran_1919,M019,D2,Active,ST0552
231239469,john63_5476,M012,G5,Cancelled,ST0365
278119193,stran_3125,M013,E2,Active,ST0384
129292686,phamjohn_6362,M046,G2,Active,ST0970
326230419,ymai_4256,M036,E5,Active,ST0828
202462153,sle_1647,M006,A6,Active,ST0149
706912718,cpham_1095,M018,A9,Active,ST0522
772753957,tduong_0324,M054,E4,Active,ST1191
621527535,xnguyen_6198,M017,G5,Active,ST0482
275649318,jane10_0019,M004,B4,Active,ST0079
953185717,johnduong_2387,M009,J9,Active,ST0285
210099177,janepham_0826,M058,G6,Active,ST1310
563801294,tpham_1018,M032,H4,Active,ST0750
117337571,tranjohn_1209,M053,C9,Active,ST1164
711719852,jane28_2092,M027,F6,Active,ST0653
327344679,jane23_0877,M027,G9,Active,ST0657
686491323,nguyenjane_1472,M021,H9,Cancelled,ST0595
877751128,jane57_0323,M046,D4,Active,ST0968
924174333,ule_0239,M028,F6,Active,ST0682
810360157,tranjohn_1209,M018,D8,Active,ST0537
774942623,john09_0671,M020,F3,Active,ST0585
235331087,hbui_4239,M047,C3,Active,ST0998
492744675,johnpham_0155,M012,B6,Active,ST0369
515192473,xvu_4194,M046,B3,Active,ST0941
809146710,john43_1550,M016,A5,Active,ST0466
965946201,jane75_0809,M054,J8,Active,ST1206
570851240,vujohn_5672,M054,C2,Active,ST1206
408915472,jane20_4854,M008,D6,Active,ST0205
622515345,johnnguyen_5838,M017,J2,Active,ST0506
866972266,janebui_0159,M009,D4,Active,ST0287
547115286,johnduong_5320,M003,C3,Active,ST0062
170444566,dangjane_4950,M009,J2,Active,ST0287
512051811,lejohn_0137,M052,G9,Active,ST1152
203311694,john18_0255,M038,F1,Active,ST0847
640077158,vduong_3163,M014,A7,Active,ST0402
594532999,jane42_2280,M043,H5,Cancelled,ST0909
635641574,bdang_0382,M054,J3,Active,ST1205
158537998,janele_3228,M023,H6,Active,ST0617
432906262,jane12_0237,M060,A8,Active,ST1368
895966688,duongjane_6274,M002,A4,Active,ST0046
800918439,vujane_0130,M058,B3,Active,ST1308
114116114,john72_1434,M010,F8,Active,ST0299
959588205,jane72_0152,M053,C2,Active,ST1175
370443636,ftran_0216,M008,C3,Active,ST0241
246012265,maijohn_7998,M031,E3,Active,ST0730
455971658,tranjohn_0576,M015,G9,Active,ST0421
103040279,maijane_0002,M016,A4,Active,ST0467
745996044,johnmai_7355,M057,A3,Active,ST1281
340611488,tranjane_5749,M033,A9,Active,ST0761
756883444,lejane_0998,M019,J3,Active,ST0550
478950393,janetran_2118,M034,F5,Active,ST0776
567838032,nguyenjane_0037,M031,J4,Active,ST0718
656189344,johnnguyen_0805,M037,A2,Active,ST0832
970272025,wvu_0247,M049,H3,Active,ST1054
371427042,john26_6163,M009,B9,Active,ST0267
652252852,sle_1647,M011,F4,Active,ST0336
563333320,xle_1278,M013,A9,Active,ST0378
276484454,jane77_0798,M055,A2,Active,ST1248
726104307,aduong_0127,M004,D2,Cancelled,ST0076
146454679,jane58_0044,M048,H4,Active,ST1022
486878034,john82_5024,M035,C5,Active,ST0801
880139946,buijohn_2483,M023,G2,Active,ST0615
224812998,johndang_2005,M008,H5,Active,ST0224
798584001,johnduong_1226,M053,J5,Active,ST1181
246060610,johntran_5399,M056,J1,Active,ST1269
433232573,jane24_1036,M019,J8,Active,ST0553
757082270,john90_2764,M011,C5,Active,ST0345
691031176,hoangjane_6777,M060,E5,Active,ST1348
531577083,ttran_1803,M031,A4,Active,ST0738
867844314,duongjane_2168,M046,J3,Active,ST0943
350056103,buijohn_0822,M037,G9,Active,ST0835
380654052,johnbui_0054,M011,J6,Active,ST0331
349093690,lejane_0010,M002,C3,Active,ST0043
252325903,johnduong_0063,M017,G8,Active,ST0477
829669880,tle_0226,M056,A4,Active,ST1264
420471612,duongjohn_4109,M036,E4,Active,ST0814
152889240,lejohn_1052,M033,D1,Active,ST0760
180104532,johndang_1720,M048,E7,Active,ST1029
821625800,janemai_7013,M049,B5,Active,ST1039
536439182,jane40_0162,M019,A7,Active,ST0554
379325101,maijane_4700,M001,A8,Active,ST0006
697609281,john50_6552,M007,H3,Active,ST0163
961743440,john16_1687,M046,G5,Active,ST0954
458979930,janele_7451,M012,D9,Active,ST0365
786050233,jane68_0688,M022,C8,Active,ST0607
387496959,johnduong_0072,M057,J9,Active,ST1280
750321718,jhoang_0346,M026,C7,Active,ST0639
608307595,lejane_0140,M057,J1,Active,ST1276
208254312,rpham_2920,M036,J5,Active,ST0820
467762286,nle_1937,M014,C3,Active,ST0413
186962041,phamjane_4031,M052,C6,Active,ST1124
701568235,vujane_5093,M010,B3,Active,ST0296
797583698,onguyen_5482,M014,H2,Active,ST0417
891770707,dtran_0500,M020,F3,Active,ST0571
166693142,dangjane_4457,M009,J7,Active,ST0288
253820364,vujohn_1718,M013,H9,Active,ST0376
767635417,johndang_0387,M008,E1,Active,ST0212
557442964,johnvu_1372,M016,F6,Active,ST0474
367432682,tranjane_2772,M006,H4,Active,ST0122
748046535,john84_5967,M007,D1,Active,ST0164
725576948,dangjohn_5872,M056,F2,Active,ST1268
274930704,john31_6028,M021,D8,Active,ST0594
759049064,jane81_3370,M001,J2,Active,ST0015
437826884,jane00_2140,M053,J1,Active,ST1185
848523943,dnguyen_1380,M007,F4,Active,ST0187
706063440,eduong_4350,M005,E7,Active,ST0104
359458618,duongjohn_0792,M057,G4,Active,ST1278
420365892,johndang_4821,M014,H6,Active,ST0406
251628287,kmai_1507,M020,B6,Active,ST0583
442992689,phamjane_0260,M006,J2,Active,ST0121
759336102,mpham_1360,M054,F8,Cancelled,ST1188
979450623,john52_0199,M016,F6,Active,ST0465
691770542,john72_0139,M047,A1,Active,ST0996
766934319,johnpham_0009,M042,A7,Active,ST0883
408129095,hoangjohn_0100,M053,B4,Active,ST1179
924178255,maijane_0102,M006,H3,Active,ST0125
704520611,gduong_0131,M012,E4,Active,ST0360
941123328,nguyenjane_0800,M001,G1,Active,ST0027
593186037,john76_0206,M025,J1,Active,ST0636
351221088,fbui_1977,M016,B4,Active,ST0444
140441970,vujane_0124,M054,D1,Active,ST1204
662868883,buijane_6268,M057,E6,Active,ST1291
261583207,buijohn_0303,M057,E7,Active,ST1298
944594000,tranjane_2195,M008,J3,Active,ST0235
380318045,buijane_0541,M008,E4,Active,ST0226
256063638,nguyenjohn_3563,M001,F6,Active,ST0014
711267745,duongjane_6620,M008,G5,Active,ST0223
984386511,john46_0350,M008,J9,Active,ST0217
206701702,johnmai_0333,M017,B8,Active,ST0487
542019732,tle_3623,M060,G7,Active,ST1348
132543435,nguyenjohn_0629,M046,D2,Active,ST0943
695511427,uhoang_0061,M052,B9,Active,ST1110
918345301,jane10_4639,M009,J9,Active,ST0292
828604884,johnhoang_2032,M006,H2,Cancelled,ST0135
786162279,jane50_0320,M008,B8,Cancelled,ST0211
208863030,janetran_1682,M040,D7,Active,ST0869
749177757,johnmai_1346,M053,F4,Active,ST1173
231344361,lejane_5460,M017,J4,Active,ST0477
319172769,janele_3191,M048,H3,Active,ST1031
756105689,dangjane_2121,M017,H7,Active,ST0499
509120042,duongjohn_0171,M018,J4,Active,ST0526
139738892,john78_2203,M047,A1,Active,ST1014
558319284,duongjane_1200,M017,G1,Active,ST0476
771069636,jane68_1654,M035,B2,Active,ST0786
858330849,johnmai_4358,M005,A1,Active,ST0105
928968481,umai_4034,M006,A9,Active,ST0125
214924343,buijane_0222,M031,F8,Active,ST0717
211995516,ivu_7600,M008,H3,Active,ST0216
343261958,duongjane_0011,M037,F8,Active,ST0840
127503297,maijane_0102,M051,D3,Active,ST1073
708243710,johnhoang_7074,M031,A5,Active,ST0726
338252536,nguyenjohn_2136,M017,H7,Active,ST0486
389155674,janepham_1159,M028,J8,Active,ST0667
197098227,jane67_7477,M051,D2,Active,ST1094
429395602,vduong_6079,M018,A6,Active,ST0521
265178311,janedang_0966,M017,F3,Active,ST0479
300468918,johnle_0023,M017,A1,Active,ST0483
374907030,janepham_2209,M014,C6,Active,ST0408
466991269,rhoang_0388,M048,B2,Active,ST1026
729401612,janedang_0903,M031,J4,Active,ST0721
423972346,janedang_7945,M025,H7,Active,ST0631
672111015,john74_4690,M013,E8,Active,ST0375
515234167,hoangjane_0085,M007,J4,Active,ST0179
959310739,maijohn_2124,M006,C5,Active,ST0125
417729343,nguyenjohn_1440,M045,D6,Active,ST0925
648170527,johnle_2095,M008,B9,Active,ST0212
198212367,jane68_7585,M017,J8,Active,ST0495
952839691,nguyenjohn_0620,M051,C5,Active,ST1104
310524986,janeduong_7108,M002,D3,Active,ST0041
406229332,janeduong_5995,M035,A1,Active,ST0784
892130915,john84_0315,M007,E5,Active,ST0194
326239749,jane86_0022,M003,J9,Active,ST0064
339425606,maijane_6027,M048,J1,Cancelled,ST1023
325047200,john81_3305,M023,D3,Active,ST0619
367873620,kdang_1944,M036,H7,Active,ST0815
758448664,dangjane_0169,M030,J7,Cancelled,ST0706
788135166,lejane_0718,M054,F5,Active,ST1188
987339373,sbui_2530,M047,F1,Active,ST1018
476466540,ynguyen_7130,M042,J8,Active,ST0897
503774733,amai_2503,M002,D3,Active,ST0040
557768580,kle_0367,M009,B3,Active,ST0262
433392059,dangjohn_1481,M015,G1,Active,ST0420
595288790,kbui_4352,M005,J7,Active,ST0102
712197816,nguyenjohn_0060,M016,A1,Active,ST0463
817178676,phamjohn_1615,M009,H6,Active,ST0271
656946042,janetran_0165,M036,E2,Active,ST0825
262341408,fvu_0213,M016,C4,Active,ST0455
918496917,ole_0415,M006,J1,Active,ST0123
635504802,lejohn_0120,M030,E9,Active,ST0699
851670452,johnduong_0006,M007,D2,Active,ST0183
757910161,john64_0374,M053,B1,Active,ST1154
164861474,john75_0353,M003,H1,Active,ST0068
620786369,udang_0384,M057,H4,Active,ST1302
356198416,etran_5349,M051,D6,Active,ST1085
585253903,maijane_0785,M010,C5,Active,ST0317
471149238,johntran_0283,M045,F6,Active,ST0922
169520369,bhoang_0190,M049,B6,Active,ST1037
956154966,john74_0033,M007,G3,Active,ST0180
229565261,johnpham_1712,M019,G1,Cancelled,ST0550
793387427,bvu_2024,M052,E3,Active,ST1122
792906391,janepham_3807,M019,F7,Active,ST0566
331991398,johnbui_0395,M047,F7,Active,ST1012
662805601,nvu_0332,M028,G8,Active,ST0669
131295747,janepham_1996,M011,G4,Active,ST0344
490586468,dangjane_0892,M048,G7,Active,ST1029
203555208,janetran_0821,M040,B9,Active,ST0868
278912847,sle_1647,M017,F1,Active,ST0486
421312666,rduong_1094,M005,J3,Active,ST0090
274999073,ule_0239,M007,C1,Active,ST0172
754428262,buijohn_0702,M031,F1,Active,ST0736
991230615,john37_1386,M058,H2,Active,ST1322
566788100,john54_1456,M048,A6,Active,ST1025
160997924,jane26_1965,M054,F8,Active,ST1219
660831247,janele_3156,M037,C9,Active,ST0842
135665279,janemai_2306,M007,D6,Active,ST0183
741340064,jane86_0736,M005,E3,Active,ST0103
175663483,johnle_0453,M012,B1,Active,ST0354
276638109,johntran_0229,M042,G8,Cancelled,ST0891
878622949,johntran_0344,M060,D7,Active,ST1362
225810995,lejane_4502,M049,G8,Active,ST1053
523878279,maijohn_5882,M016,D6,Active,ST0474
738214861,ahoang_1529,M021,H8,Active,ST0597
165172498,vdang_0178,M052,G1,Active,ST1129
364450474,john57_6889,M011,E7,Active,ST0342
573712427,janevu_0264,M014,E7,Active,ST0411
934064347,john82_0183,M043,H5,Active,ST0903
632622738,johnbui_5549,M049,E1,Active,ST1040
299755123,kmai_3437,M046,G1,Active,ST0967
925897547,jane10_0019,M019,G7,Active,ST0559
948991206,johntran_1311,M001,B7,Active,ST0007
309057690,johntran_6942,M028,C8,Active,ST0672
529761306,janevu_1705,M042,F2,Active,ST0884
824565180,pdang_2422,M001,E2,Active,ST0009
771607201,yvu_0299,M024,C7,Active,ST0625
308646884,john44_0519,M047,D9,Active,ST0995
504377034,tle_0226,M005,F8,Cancelled,ST0107
254321002,jane96_1446,M055,C4,Active,ST1229
614868091,vhoang_0706,M011,F3,Active,ST0343
223093590,jane62_0941,M046,J8,Active,ST0950
405251770,jane31_0266,M031,C7,Active,ST0727
488083508,john97_1869,M060,C5,Active,ST1376
775510518,john26_0610,M060,C4,Active,ST1374
763259764,johnmai_2011,M047,H9,Active,ST1005
716927721,wpham_7286,M013,H8,Active,ST0375
434202759,janedang_0475,M010,E8,Active,ST0297
927558330,duongjohn_0676,M036,G1,Active,ST0830
788472559,johntran_3754,M042,B2,Active,ST0893
994623532,john37_4048,M031,C2,Active,ST0727
769668755,duongjane_1271,M051,H3,Active,ST1108
602563096,nguyenjane_5269,M054,B7,Active,ST1192
961537951,lejane_2090,M006,B3,Active,ST0151
453275111,dangjohn_5191,M052,F9,Active,ST1144
430107115,phamjane_1298,M055,B8,Active,ST1237
166789907,janeduong_1899,M010,F8,Active,ST0310
245193062,janevu_2138,M026,A3,Active,ST0650
212008832,johnle_0339,M031,F1,Active,ST0735
362273887,lejohn_1010,M032,E2,Active,ST0757
534234249,lejane_3096,M051,J4,Active,ST1093
296605047,utran_3528,M015,H5,Active,ST0436
408243583,janenguyen_5430,M030,B8,Active,ST0712
891801994,john46_2774,M055,H9,Active,ST1228
172426000,johnnguyen_0163,M018,C8,Active,ST0526
916091598,ddang_0368,M058,E4,Active,ST1310
975490682,tranjohn_1621,M009,J8,Active,ST0285
116968201,johnnguyen_0053,M057,E1,Active,ST1303
692734124,janepham_3863,M046,F5,Active,ST0936
925768639,jane03_0899,M046,J5,Active,ST0940
205878336,jpham_2849,M056,F1,Active,ST1259
429907744,rle_7606,M003,C1,Active,ST0073
866286462,john97_0532,M001,B2,Active,ST0026
227987319,duongjane_1499,M057,A3,Active,ST1288
504286744,jane16_1016,M018,C2,Active,ST0521
116584080,janevu_2301,M001,C2,Active,ST0033
855708986,nle_1937,M056,C1,Active,ST1267
718827576,lejane_1600,M058,D7,Active,ST1310
219220185,tranjane_6435,M053,J6,Active,ST1165
933985989,john81_0810,M059,C6,Active,ST1340
583321031,lejane_2166,M053,C9,Active,ST1184
829943798,johnle_0023,M010,B5,Cancelled,ST0308
628328274,kduong_5085,M048,H2,Active,ST1032
681325820,john93_0211,M035,E3,Active,ST0803
617488873,mvu_0802,M055,J4,Active,ST1254
370724704,janetran_1008,M036,H5,Active,ST0819
956236233,john99_6773,M018,E3,Active,ST0539
460896476,tranjane_2101,M037,J4,Active,ST0840
371134890,jane33_1898,M057,B7,Active,ST1273
523718145,jane85_0253,M018,J5,Active,ST0534
829575809,janeduong_0184,M028,H3,Active,ST0674
317087962,lejohn_3076,M052,G5,Active,ST1110
301819123,spham_2727,M047,A7,Active,ST1019
161553630,johnmai_1686,M035,F2,Active,ST0806
470871069,janenguyen_2308,M017,G3,Active,ST0493
710778456,john60_0932,M006,D1,Active,ST0152
174013180,bduong_0695,M051,G5,Active,ST1089
795238881,nguyenjohn_0657,M060,F8,Active,ST1355
404233834,jane20_1190,M049,A8,Active,ST1049
352559816,janetran_7610,M053,H1,Active,ST1183
674692833,hoangjohn_1877,M006,C7,Active,ST0138
283427933,buijohn_2386,M007,H7,Active,ST0169
641705889,buijane_1158,M034,E8,Active,ST0775
504901053,janevu_7486,M047,J8,Active,ST0995
425966279,jane66_7019,M053,H2,Active,ST1163
569288318,ibui_1984,M018,B2,Active,ST0537
515967750,john18_2116,M011,E8,Active,ST0332
139739747,janepham_1699,M056,E4,Active,ST1270
761607709,vujane_6302,M053,D7,Active,ST1177
946497183,nguyenjohn_0708,M019,C7,Active,ST0554
941817699,hoangjohn_1216,M054,J2,Active,ST1188
398126420,janele_5282,M001,F3,Active,ST0034
448119327,johnduong_1453,M052,B8,Active,ST1136
275435571,jane60_4791,M053,C6,Active,ST1165
622029684,jane96_0276,M010,C6,Active,ST0310
511106849,phamjohn_0227,M041,A3,Active,ST0878
132588234,phamjohn_0779,M046,D1,Active,ST0975
675782449,phamjane_4589,M052,C5,Active,ST1113
196736638,wle_1759,M006,C2,Active,ST0145
494483865,omai_2170,M057,E9,Active,ST1283
697908309,tranjane_0174,M046,E9,Active,ST0978
376034572,jdang_7364,M028,J2,Active,ST0670
344868222,gduong_2051,M014,J9,Active,ST0415
801135469,john12_0181,M048,F3,Active,ST1022
519572934,vujane_1484,M054,C8,Active,ST1190
448842633,buijane_0663,M046,G3,Active,ST0950
923592283,john67_0460,M002,H3,Active,ST0045
846147910,johnnguyen_1276,M017,A1,Active,ST0486
766466757,john50_0302,M031,E2,Active,ST0726
602487975,lpham_1370,M007,D1,Active,ST0160
763226670,ntran_7226,M041,A1,Cancelled,ST0871
280243737,jane65_1642,M017,A6,Active,ST0505
664082459,fbui_0198,M049,E5,Active,ST1042
362301052,dangjane_0588,M007,D7,Active,ST0201
919452053,dangjane_1930,M045,J5,Active,ST0930
395629840,nguyenjohn_0060,M026,B4,Active,ST0647
873018711,janevu_2301,M005,C2,Active,ST0117
521820876,dangjane_0329,M031,E3,Active,ST0727
629930364,maijohn_7652,M036,B8,Active,ST0827
485137220,johndang_1670,M018,D7,Active,ST0533
783279874,maijohn_7691,M002,G9,Active,ST0056
970645070,johnle_1274,M059,C5,Active,ST1346
148496687,johntran_0263,M022,H4,Active,ST0609
486021043,john92_1611,M050,C8,Active,ST1061
783381147,janedang_1043,M027,G3,Active,ST0662
285104133,john22_2021,M021,B8,Active,ST0587
467942583,janehoang_0150,M012,H4,Active,ST0367
282866952,johntran_0229,M051,J9,Active,ST1102
800714716,kle_0367,M001,H7,Active,ST0007
472892996,johntran_0485,M019,B7,Active,ST0569
627222245,ipham_0148,M008,F6,Active,ST0225
424541857,john30_1546,M053,C9,Active,ST1159
971757976,mnguyen_1259,M006,G3,Active,ST0150
382024793,nguyenjane_1608,M013,A8,Active,ST0374
559708466,knguyen_3174,M033,A8,Active,ST0766
907964416,jane63_3448,M028,H2,Active,ST0675
253856084,lejane_2341,M007,E5,Active,ST0164
817624964,jane27_0833,M058,G4,Active,ST1309
857424067,jane29_0298,M002,J3,Active,ST0052
861627042,nguyenjane_4869,M037,E6,Active,ST0832
516709965,kduong_5540,M003,D2,Active,ST0061
494185501,janehoang_2036,M036,C9,Active,ST0810
767490539,jane68_7673,M057,E2,Active,ST1288
791868273,hdang_0068,M054,J9,Active,ST1210
193983206,duongjane_3664,M041,B6,Active,ST0875
393319539,jane98_1089,M035,A1,Active,ST0799
786290007,tranjane_0995,M046,J6,Cancelled,ST0969
356881165,enguyen_7675,M042,B5,Active,ST0886
939583486,jane45_1768,M046,D9,Active,ST0976
704629463,nbui_6285,M027,G7,Active,ST0654
244069460,jane86_0911,M008,F1,Active,ST0217
418563359,john05_0103,M053,A3,Active,ST1182
314142860,jane17_5160,M041,G6,Active,ST0877
151887839,phamjane_0300,M046,F3,Active,ST0940
616709062,johnbui_0824,M013,J6,Active,ST0380
393145101,janedang_0431,M006,A6,Active,ST0139
132186801,johnmai_0333,M042,H6,Active,ST0880
744397521,john57_7703,M017,B5,Active,ST0478
972715848,sduong_6821,M031,E9,Active,ST0729
580799990,buijane_2147,M039,H8,Active,ST0864
834786942,john68_1997,M016,E5,Active,ST0472
132016474,jane07_0336,M057,C2,Active,ST1288
811534292,john40_0094,M046,G8,Active,ST0933
925268307,mnguyen_2691,M006,G1,Active,ST0158
557729677,john22_7352,M022,J2,Active,ST0610
341729484,john68_1997,M020,F7,Active,ST0580
963649890,john86_2175,M011,J2,Active,ST0344
950325072,john10_4372,M004,A6,Active,ST0077
526160651,ptran_4418,M005,B9,Active,ST0115
326668896,janele_2080,M045,E2,Active,ST0923
558014546,jane32_7536,M016,E9,Active,ST0444
563665585,gbui_3728,M047,A7,Active,ST1010
985596969,rhoang_1351,M048,H6,Active,ST1028
826441545,vujane_0099,M047,E6,Active,ST1019
562665429,john04_6141,M051,F9,Active,ST1089
419109642,john64_0374,M022,A4,Active,ST0610
333059823,phamjohn_3609,M052,E7,Active,ST1145
329365815,rhoang_0590,M023,D4,Active,ST0615
389819040,duongjane_1169,M005,A3,Active,ST0114
178584562,jane54_1540,M010,F3,Active,ST0295
503095510,buijane_1938,M028,F8,Active,ST0677
608029189,buijohn_7397,M018,G9,Active,ST0544
472629517,ypham_0796,M052,B8,Active,ST1122
710343106,johnduong_2921,M047,B4,Active,ST1002
631675864,whoang_0649,M051,H6,Active,ST1087
701584589,john84_2419,M026,C5,Active,ST0638
587423742,janetran_0165,M031,G7,Active,ST0735
268416625,nguyenjane_3597,M014,H7,Active,ST0390
992196911,wnguyen_7020,M014,A8,Active,ST0390
328255993,janetran_2269,M023,D7,Active,ST0616
100678969,john69_0359,M021,A8,Active,ST0593
664152258,jane81_0273,M051,B5,Active,ST1103
153875128,janele_0486,M010,F7,Active,ST0320
860888169,john52_2696,M042,B7,Active,ST0899
792561670,john57_1655,M007,C5,Active,ST0167
513096229,vujohn_1598,M045,A3,Active,ST0925
946961779,john49_2522,M051,D8,Active,ST1102
311315086,johnle_2590,M053,B1,Active,ST1180
131158470,jane19_1423,M017,B2,Active,ST0476
205323311,hoangjohn_1602,M051,G5,Active,ST1101
125783876,john77_6013,M031,C2,Active,ST0719
439832539,john37_1662,M009,B9,Active,ST0288
433412482,rhoang_0115,M060,E9,Active,ST1349
712089623,johnnguyen_1859,M001,F1,Active,ST0005
432213774,ovu_6972,M055,F4,Active,ST1237
277428877,rhoang_0388,M024,C3,Active,ST0622
969472618,jane40_0162,M004,F9,Active,ST0078
615364188,ovu_5021,M009,B2,Active,ST0267
770168356,rpham_0259,M018,H6,Active,ST0538
631742589,nle_1172,M022,A4,Cancelled,ST0604
260878422,maijohn_6388,M009,H7,Active,ST0286
295562431,jane20_1190,M018,B1,Active,ST0538
685560309,janedang_5161,M052,G7,Active,ST1119
494339464,johnmai_3707,M018,C3,Active,ST0531
308851665,nguyenjohn_0135,M056,F3,Active,ST1270
352775915,pdang_4168,M052,J3,Active,ST1151
549079504,phamjohn_1065,M051,J4,Active,ST1082
185308570,ftran_0216,M052,B8,Active,ST1134
719292979,gduong_3671,M043,E9,Active,ST0905
479684149,lmai_1620,M012,J6,Active,ST0353
576226010,nguyenjohn_3568,M001,J3,Active,ST0008
519991551,dangjohn_0976,M001,E8,Active,ST0034
996755938,maijane_1196,M060,A9,Active,ST1373
152706047,tranjane_0335,M017,A9,Active,ST0484
225362247,johnvu_1138,M012,F6,Active,ST0356
583390135,ipham_1108,M032,H9,Active,ST0742
553862783,jane16_1016,M049,E4,Active,ST1055
985060580,john19_1017,M023,E4,Active,ST0616
747113932,rbui_0917,M028,E8,Active,ST0675
762084688,vujohn_4601,M029,G9,Active,ST0683
323388457,jane40_0077,M018,D3,Active,ST0535
480499202,jane11_7858,M051,H5,Active,ST1078
977003380,john62_4268,M034,H5,Active,ST0783
610942535,janepham_2268,M030,A4,Active,ST0703
703983115,john18_0255,M042,D3,Active,ST0899
294563357,dangjane_0205,M060,G4,Active,ST1361
271496807,vmai_0396,M046,H8,Active,ST0981
844457138,john01_2298,M053,F2,Active,ST1155
804930259,janemai_1969,M054,B5,Active,ST1214
623584491,janeduong_1899,M031,C9,Active,ST0718
348371860,johndang_2200,M009,E9,Cancelled,ST0283
430014765,ppham_0116,M054,F5,Cancelled,ST1220
135247364,pmai_7747,M013,J9,Active,ST0375
738548667,hoangjane_2850,M005,D6,Active,ST0116
499424433,johntran_0193,M010,G6,Active,ST0297
287574649,jane12_0237,M018,H3,Active,ST0533
709461141,phamjohn_1758,M058,H1,Active,ST1317
308315092,janedang_1815,M004,E5,Cancelled,ST0085
652982348,janebui_0355,M052,G8,Cancelled,ST1148
359647882,buijohn_7984,M055,F4,Active,ST1228
629496578,johnvu_4978,M016,E9,Active,ST0440
416887340,wtran_4559,M060,J2,Active,ST1348
527699919,buijane_1153,M060,H5,Cancelled,ST1367
588512661,jane98_0427,M047,B1,Active,ST1018
900224141,jane99_0066,M037,B5,Active,ST0837
391789203,qmai_6237,M007,C6,Cancelled,ST0202
538027037,rbui_0378,M017,G9,Active,ST0486
349523836,lvu_2194,M007,B5,Active,ST0178
753227430,jnguyen_0235,M043,J7,Active,ST0907
220138533,buijohn_0285,M007,C2,Cancelled,ST0185
123986685,xbui_1323,M003,F9,Active,ST0066
612255371,hoangjane_6164,M035,C3,Active,ST0794
674267403,upham_7301,M019,F8,Active,ST0570
925177976,john91_5127,M055,A4,Cancelled,ST1247
211257446,hvu_0426,M007,E5,Active,ST0179
916563528,bdang_0382,M055,J5,Cancelled,ST1231
816168646,lhoang_3851,M054,H4,Active,ST1209
548764606,jane83_5373,M039,E6,Active,ST0861
315120102,janehoang_3716,M010,J1,Active,ST0294
742694840,janeduong_0056,M004,B3,Active,ST0082
